8.581
8.581
7.578
7.578
7.076
6.574
6.574
6.072
5.57
5.57
5.068
4.566
4.064
4.064
3.562
3.562
3.059
3.059
3.059
3.562
4.566
6.574
8.08
9.083
9.585
10.086
10.588
11.591
11.089
11.089
10.588
10.086
8.08
6.574
5.57
4.566
3.562
3.059
3.059
3.059
2.055
2.055
1.552
1.05
1.05
1.552
2.055
1.05
0.547
0.045
0.045
-0.458
-0.458
-0.961
-0.458
-0.458
-1.463
-0.961
-1.463
-1.463
-1.463
-1.463
-1.966
-1.463
-1.966
-1.463
-0.458
1.05
1.552
2.055
3.059
5.068
4.566
4.566
4.566
4.566
5.068
5.068
4.566
5.068
3.562
2.557
1.552
1.05
1.05
0.547
0.547
0.045
-0.458
0.045
0.045
0.045
0.547
0.045
0.045
0.547
0.547
0.547
0.547
0.547
-0.458
0.547
-0.458
0.547
0.547
0.547
-0.961
-0.961
0.547
-0.458
-0.961
-1.463
-0.961
-1.463
-0.961
-0.458
1.05
2.557
3.562
4.064
4.566
5.57
6.072
7.076
7.578
7.076
7.076
6.072
5.068
4.064
3.059
2.557
2.055
1.552
1.552
1.05
1.05
0.547
0.045
0.045
0.045
0.045
0.045
-0.458
-0.458
-0.961
-0.961
-0.961
-0.961
0.045
-0.458
-1.463
-1.463
-0.961
-1.463
-1.463
-0.961
-1.966
-1.463
-1.463
-1.966
-0.961
-0.458
-0.458
0.045
0.547
2.557
4.064
5.068
5.57
6.072
7.076
7.578
7.578
7.578
6.574
5.068
4.064
3.562
2.557
2.557
2.055
1.552
1.05
1.05
0.547
0.547
0.547
0.547
0.045
0.045
-0.458
-0.458
-0.961
-0.961
-0.458
-0.961
-0.961
-1.463
-0.961
-1.463
-1.463
-1.966
-1.966
-1.463
-1.463
-1.463
-1.463
-1.463
-1.463
-0.961
0.045
1.05
2.055
3.059
4.064
4.566
5.068
5.57
6.072
6.072
5.57
5.57
5.57
5.068
4.064
3.562
3.059
3.059
2.557
2.055
2.055
2.055
2.055
3.059
2.557
2.557
2.055
2.557
1.552
1.552
0.547
0.547
1.05
0.547
0.547
0.547
0.045
0.045
0.045
-0.458
-0.458
-0.458
-0.458
-0.458
-0.458
0.045
0.045
0.045
0.547
1.05
1.552
4.064
5.57
6.574
7.578
8.581
9.585
10.086
10.086
10.086
9.585
7.578
6.574
6.072
5.068
4.566
4.064
3.562
3.562
3.562
3.059
3.059
2.557
2.557
2.557
2.055
2.055
1.552
1.552
1.552
1.05
1.05
1.05
1.05
1.05
0.547
0.547
0.547
0.547
1.05
1.05
1.05
0.547
1.552
1.05
1.05
1.552
1.552
2.055
4.566
5.57
6.574
7.578
8.08
9.083
9.585
9.083
9.585
9.083
7.076
5.57
5.068
4.064
3.562
3.059
2.557
2.557
2.557
2.055
1.552
1.552
1.552
1.05
1.552
1.05
0.547
1.552
1.05
0.547
0.045
-0.458
0.045
0.045
-0.458
1.05
0.045
-0.458
-0.458
-0.961
-0.458
-0.458
-0.458
-0.458
0.045
0.547
0.547
1.05
3.562
4.566
5.57
6.072
7.076
7.578
8.581
8.08
8.08
7.076
5.57
4.566
4.064
3.562
3.562
3.059
2.557
3.059
2.557
2.557
2.557
2.557
2.557
2.557
2.557
2.557
2.557
2.557
2.557
2.557
2.055
2.055
2.055
2.557
3.059
2.557
1.552
1.552
0.547
0.547
0.547
0.045
0.547
0.045
0.045
0.547
0.547
1.552
